fecha_divulgada,nombre_proyecto,tipo_documento,numero_proyecto,url_proyecto,linea_producto,nombre_empresa,pais,codigo_pais_ifc,industria,categoria_ambiental,departamento,estado,inversion_ifc_gestion_riesgo_millones_usd,inversion_ifc_garantia_millones_usd,inversion_ifc_prestamo_millones_usd,inversion_ifc_capital_millones_usd,total_inversion_ifc_aprobada_junta_millones_usd,codigo_pais_bm
2007-01-24,Cartones II,Summary of Proposed Investment (Disclosure Policy 2006),25569,https://disclosures.ifc.org/project-detail/SPI/25569/cartones-ii,Loan,CARTONES AMERICA S A,Colombia,CLM,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,20.0,0.0,20.0,CO
2006-11-10,Davivienda EQ,Summary of Proposed Investment (Disclosure Policy 2006),25520,https://disclosures.ifc.org/project-detail/SPI/25520/davivienda-eq,Loan,BANCO DAVIVIENDA S A,Colombia,CLM,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,65.0,75.0,140.0,CO
2006-05-22,Kappa,Summary of Proposed Investment (Disclosure Policy 2006),24934,https://disclosures.ifc.org/project-detail/SPI/24934/kappa,Loan,KAPPA RESOURCES COLOMBIA LTD,Colombia,CLM,"Oil, Gas, and Mining",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,20.0,10.0,30.0,CO
2006-04-27,Carvajal II,Summary of Proposed Investment (Disclosure Policy 2006),24696,https://disclosures.ifc.org/project-detail/SPI/24696/carvajal-ii,Loan,CARVAJAL S A,Colombia,CLM,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,50.0,0.0,50.0,CO
2006-02-27,Fundacion Social,Summary of Proposed Investment (Disclosure Policy 2006),24811,https://disclosures.ifc.org/project-detail/SPI/24811/fundacion-social,Loan,FUNDACION SOCIAL,Colombia,CLM,Financial Institutions,FI,Regional Industry FIG LAC & EUR,Active,0.0,0.0,50.0,0.0,50.0,CO
2006-02-17,Interbolsa,Summary of Proposed Investment (Disclosure Policy 2006),24680,https://disclosures.ifc.org/project-detail/SPI/24680/interbolsa,Guarantee,Interbolsa S.A.,Colombia,CLM,Financial Institutions,C,Regional Industry FIG LAC & EUR,Completed,0.0,30.28,0.0,10.0,40.28,CO
2006-01-12,Petrotesting Colombia S.A.,Summary of Proposed Investment (Disclosure Policy 2006),24463,https://disclosures.ifc.org/project-detail/SPI/24463/petrotesting-colombia-s.a.,Loan,PETROTESTING COLOMBIA S.A.,Colombia,CLM,"Oil, Gas, and Mining",B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,15.0,15.0,30.0,CO
2005-09-20,Davivienda MTSF,Summary of Proposed Investment (Disclosure Policy 2006),24282,https://disclosures.ifc.org/project-detail/SPI/24282/davivienda-mtsf,Loan,BANCO DAVIVIENDA S A,Colombia,CLM,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,35.0,15.0,50.0,CO
2004-04-30,Carvajal S.A.,Summary of Proposed Investment (Disclosure Policy 2006),20932,https://disclosures.ifc.org/project-detail/SPI/20932/carvajal-s.a.,Loan,CARVAJAL S A,Colombia,CLM,Agribusiness and Forestry,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,50.0,20.0,70.0,CO
2003-05-01,Cartones America S.A.,Summary of Proposed Investment (Disclosure Policy 2006),20721,https://disclosures.ifc.org/project-detail/SPI/20721/cartones-america-s.a.,Loan,CARTONES AMERICA S A,Colombia,CLM,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,22.0,0.0,22.0,CO
2002-09-11,DAVIVIENDA I,Summary of Proposed Investment (Disclosure Policy 2006),11494,https://disclosures.ifc.org/project-detail/SPI/11494/davivienda-i,Guarantee,BANCO DAVIVIENDA S A,Colombia,CLM,Financial Institutions,C,"Global Industry, Financial Markets",Completed,0.0,25.0,0.0,10.0,35.0,CO
2002-05-10,Omimex Oil,Summary of Proposed Investment (Disclosure Policy 2006),11441,https://disclosures.ifc.org/project-detail/SPI/11441/omimex-oil,Loan,COLPAN OIL Y GAS LTDA,Colombia,CLM,"Oil, Gas, and Mining",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,35.0,0.0,35.0,CO
2002-05-24,Triple A,Summary of Proposed Investment (Disclosure Policy 2006),11519,https://disclosures.ifc.org/project-detail/SPI/11519/triple-a,Guarantee,SOCIEDAD DE ACUEDUCTO ALCANTARILLADO Y ASEO DE BARRANQUILLA S A E S P,Colombia,CLM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,0.0,24.0,0.0,0.0,24.0,CO
2002-05-07,Bavaria,Summary of Proposed Investment (Disclosure Policy 2006),11536,https://disclosures.ifc.org/project-detail/SPI/11536/bavaria,Loan,BAVARIA S A,Colombia,CLM,Agribusiness and Forestry,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,100.0,0.0,100.0,CO
2002-02-21,Banco Caja Social/Colmena,Summary of Proposed Investment (Disclosure Policy 2006),10739,https://disclosures.ifc.org/project-detail/SPI/10739/banco-caja-social-colmena,Equity,BANCO CAJA SOCIAL SA,Colombia,CLM,Financial Institutions,FI,"Global Industry, Financial Markets",Active,0.0,0.0,0.0,7.0,7.0,CO
2001-11-13,Suramericana de Inversiones Group,Summary of Proposed Investment (Disclosure Policy 2006),11247,https://disclosures.ifc.org/project-detail/SPI/11247/suramericana-de-inversiones-group,Loan,GRUPO DE INVERSIONES SURAMERICANA S A,Colombia,CLM,Financial Institutions,B,"Global Industry, Financial Markets",Completed,0.0,0.0,75.0,0.0,75.0,CO
2000-04-24,Cementos del Caribe S.A.,Summary of Proposed Investment (Disclosure Policy 2006),9904,https://disclosures.ifc.org/project-detail/SPI/9904/cementos-del-caribe-s.a.,Loan,"Cementos del Caribe, S.A.",Colombia,CLM,Manufacturing,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,4.05,10.0,14.05,CO
1999-01-14,Corporacion Financiera Nacional y Suramericana,Summary of Proposed Investment (Disclosure Policy 2006),9424,https://disclosures.ifc.org/project-detail/SPI/9424/corporacion-financiera-nacional-y-suramericana,Loan,CORPORACION NACIONAL FINANCIERA S.A.,Colombia,CLM,Financial Institutions,FI,Regional Industry FIG LAC & EUR,Completed,0.0,0.0,25.0,25.0,50.0,CO
1997-05-08,COLOMBIAN HOME MORTGAGE CORP.,Summary of Proposed Investment (Disclosure Policy 2006),4156,https://disclosures.ifc.org/project-detail/SPI/4156/colombian-home-mortgage-corp.,Guarantee,TITULARIZADORA COLOMBIANA SA,Colombia,CLM,Financial Institutions,C,"Global Industry, Financial Markets",Completed,0.0,100.0,10.0,30.0,140.0,CO
1996-11-21,Suleasing Credit Line,Summary of Proposed Investment (Disclosure Policy 2006),7579,https://disclosures.ifc.org/project-detail/SPI/7579/suleasing-credit-line,Loan,Leasing Suramericana Compañia de Financiamiento Comercial S.A.,Colombia,CLM,Financial Institutions,FI,Regional Industry FIG LAC & EUR,Completed,0.0,0.0,30.0,0.0,30.0,CO
1996-05-09,PROMIGAS CORPORATE LOAN,Summary of Proposed Investment (Disclosure Policy 2006),7283,https://disclosures.ifc.org/project-detail/SPI/7283/promigas-corporate-loan,Loan,PROMIGAS SA ESP,Colombia,CLM,"Oil, Gas, and Mining",B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,10.0,0.0,10.0,CO
1996-04-12,Buga-Tulua-La Paila Highway,Summary of Proposed Investment (Disclosure Policy 2006),7250,https://disclosures.ifc.org/project-detail/SPI/7250/buga-tulua-la-paila-highway,Loan,Proyectos de Infraestructura S.A.,Colombia,CLM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,0.0,0.0,10.0,5.0,15.0,CO
2006-04-21,OTP Local Institution Energy Conservation Program,Summary of Proposed Investment (Disclosure Policy 2006),24991,https://disclosures.ifc.org/project-detail/SPI/24991/otp-local-institution-energy-conservation-program,Guarantee,OTP Bank Nyrt.,Hungary,HUN,Financial Institutions,C,Regional Industry FIG LAC & EUR,Completed,0.0,136.99,0.0,0.0,136.99,HU
1998-05-08,Axon Leasing,Summary of Proposed Investment (Disclosure Policy 2006),8756,https://disclosures.ifc.org/project-detail/SPI/8756/axon-leasing,Equity,Axon Vagyonkezelö Organizációs és Befektétesi,Hungary,HUN,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,1.14,1.14,HU
1998-02-23,DCR Hungary Credit Rating Agency,Summary of Proposed Investment (Disclosure Policy 2006),8784,https://disclosures.ifc.org/project-detail/SPI/8784/dcr-hungary-credit-rating-agency,Equity,Duff & Phelps Magyar Hitelminosito Rt.,Hungary,HUN,other,C,Regional Industry FIG LAC & EUR,Completed,0.0,0.0,0.0,0.1,0.1,HU
1996-12-04,ERU Hungaria Kft,Summary of Proposed Investment (Disclosure Policy 2006),7578,https://disclosures.ifc.org/project-detail/SPI/7578/eru-hungaria-kft,Loan,ERU Hungaria  Kft.,Hungary,HUN,Agribusiness and Forestry,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,2.5,0.0,2.5,HU
1995-05-10,HUNGARIAN TELECOMMUNICATIONS COMPANY LTD II,Summary of Proposed Investment (Disclosure Policy 2006),4898,https://disclosures.ifc.org/project-detail/SPI/4898/hungarian-telecommunications-company-ltd-ii,Loan,HUNGARIAN TELECOMMUNICATIONS COMPANY Ltd.,Hungary,HUN,"Telecommunications, Media, and Technology",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,50.0,0.0,50.0,HU
2024-11-18,Novatex 2023,Summary of Investment Information (AIP Policy 2012),48659,https://disclosures.ifc.org/project-detail/SII/48659/novatex-2023,,NOVATEX LIMITED,Pakistan,PAK,Manufacturing,B,Regional Industry MAS MCT,Pending Approval,0.0,0.0,0.0,0.0,0.0,PK
2024-10-17,SAF Pakistan,Summary of Investment Information (AIP Policy 2012),49096,https://disclosures.ifc.org/project-detail/SII/49096/saf-pakistan,Loan,SAFCO Venture Holdings Limited,Pakistan,PAK,Manufacturing,B,Regional Industry MAS MCT,Pending Disbursement,0.0,0.0,5.0,35.0,40.0,PK
2024-05-14,Armstrong Tyres,Summary of Investment Information (AIP Policy 2012),48442,https://disclosures.ifc.org/project-detail/SII/48442/armstrong-tyres,Loan,Armstrong ZE (Private) Limited,Pakistan,PAK,Manufacturing,B,Regional Industry MAS MCT,Pending Disbursement,0.0,0.0,35.0,0.0,35.0,PK
2024-04-29,HBL MFB GAFSP RSF,Summary of Investment Information (AIP Policy 2012),48051,https://disclosures.ifc.org/project-detail/SII/48051/hbl-mfb-gafsp-rsf,Guarantee,HBL Microfinance Bank Limited,Pakistan,PAK,Financial Institutions,FI-3,CF5MI - Regional Industry FIG MCT/FIG Middle East,Pending Approval,0.0,120.0,0.0,0.0,120.0,PK
2024-02-29,GTFP Dubai Islamic Bank,Summary of Investment Information (AIP Policy 2012),47519,https://disclosures.ifc.org/project-detail/SII/47519/gtfp-dubai-islamic-bank,Guarantee,DUBAI ISLAMIC BANK PAKISTAN LIMITED,Pakistan,PAK,Financial Institutions,FI-3,Regional Industry FIG MCT,Active,0.0,500.0,0.0,0.0,500.0,PK
2024-01-29,ISC-i2i Ventures,Summary of Investment Information (AIP Policy 2012),48436,https://disclosures.ifc.org/project-detail/SII/48436/isc-i2i-ventures,Equity,i2i Venture Capital Fund I LP,Pakistan,PAK,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,2.0,2.0,PK
2024-01-30,PTCL Acquisition ,Summary of Investment Information (AIP Policy 2012),48543,https://disclosures.ifc.org/project-detail/SII/48543/ptcl-acquisition-,Loan,PAKISTAN TELECOMMUNICATION COMPANY LIMITED,Pakistan,PAK,"Telecommunications, Media, and Technology",B,Regional Industry INF MCT,Pending Disbursement,0.0,0.0,150.0,0.0,150.0,PK
2023-09-11,RSE CCBPL 2023,Summary of Investment Information (AIP Policy 2012),48308,https://disclosures.ifc.org/project-detail/SII/48308/rse-ccbpl-2023,Loan,COCA COLA BEVERAGES PAKISTAN LIMITED,Pakistan,PAK,Agribusiness and Forestry,B,Regional Industry MAS MCT,Active,0.0,0.0,50.0,0.0,50.0,PK
2023-08-16,RSE CCI Pakistan,Summary of Investment Information (AIP Policy 2012),46251,https://disclosures.ifc.org/project-detail/SII/46251/rse-cci-pakistan,Loan,COCA COLA BEVERAGES PAKISTAN LIMITED,Pakistan,PAK,Agribusiness and Forestry,B,CM5PO - Regional Industry MAS MCT/MAS MCT Portfolio,Active,0.0,0.0,40.0,0.0,40.0,PK
2023-06-15,RSE FC Engro,Summary of Investment Information (AIP Policy 2012),47498,https://disclosures.ifc.org/project-detail/SII/47498/rse-fc-engro,Loan,KONINKLIJKE FRIESLANDCAMPINA NV,Pakistan,PAK,Agribusiness and Forestry,B,Regional Industry MAS MCT,Active,0.0,0.0,79.57,0.0,79.57,PK
2023-03-10,Techxila II,Summary of Investment Information (AIP Policy 2012),46805,https://disclosures.ifc.org/project-detail/SII/46805/techxila-ii,Equity,TECHXILA II LP,Pakistan,PAK,Funds,FI-2,"Disruptive Tech, Service & Funds",Pending Signing,0.0,0.0,0.0,10.0,10.0,PK
2023-03-14,MAS Crisis Response,Summary of Investment Information (AIP Policy 2012),47823,https://disclosures.ifc.org/project-detail/SII/47823/mas-crisis-response,,MAS CRISIS RESPONSE,Pakistan,PAK,other,C,Regional Industry MAS MCT,Hold,0.0,0.0,0.0,0.0,0.0,PK
2022-11-09,Standard Chartered Bank (Pakistan) Limited,Summary of Investment Information (AIP Policy 2012),46069,https://disclosures.ifc.org/project-detail/SII/46069/standard-chartered-bank-(pakistan)-limited,Guarantee,Standard Chartered Bank (Pakistan) Limited,Pakistan,PAK,Financial Institutions,FI-2,Global Trade & Supply Chain,Active,0.0,100.0,0.0,0.0,100.0,PK
2021-09-13,Khaadi Corporation SMC Pvt Ltd,Summary of Investment Information (AIP Policy 2012),45445,https://disclosures.ifc.org/project-detail/SII/45445/khaadi-corporation-smc-pvt-ltd,Equity,KHAADI SMC PVT. LTD.,Pakistan,PAK,"Tourism, Retail, and Property",B,Regional Industry MAS MCT,Active,0.0,0.0,0.0,25.0,25.0,PK
2021-07-23,Keenu Equity,Summary of Investment Information (AIP Policy 2012),42733,https://disclosures.ifc.org/project-detail/SII/42733/keenu-equity,Equity,WEMSOL PRIVATE LIMITED,Pakistan,PAK,Financial Institutions,C,"Disruptive Tech, Service & Funds",Hold,0.0,0.0,0.0,5.0,5.0,PK
2021-05-25,Northwest Hospital Pakistan,Summary of Investment Information (AIP Policy 2012),44367,https://disclosures.ifc.org/project-detail/SII/44367/northwest-hospital-pakistan,Loan,ALLIANCE HEALTHCARE (PRIVATE) LIMITED,Pakistan,PAK,Health and Education,B,Regional Industry MAS MCT,Active,0.0,0.0,10.14,0.0,10.14,PK
2020-01-30,EP Systems,Summary of Investment Information (AIP Policy 2012),42590,https://disclosures.ifc.org/project-detail/SII/42590/ep-systems,Equity,E-PROCESSING SYSTEMS (PVT) LIMITED,Pakistan,PAK,Financial Institutions,C,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,2.91,2.91,PK
2020-01-27,EPCL Expansion,Summary of Investment Information (AIP Policy 2012),42974,https://disclosures.ifc.org/project-detail/SII/42974/epcl-expansion,Loan,ENGRO POLYMER & CHEMICALS LIMITED,Pakistan,PAK,Manufacturing,B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,15.0,0.0,15.0,PK
2019-09-16,Din Energy Limited,Summary of Investment Information (AIP Policy 2012),38475,https://disclosures.ifc.org/project-detail/SII/38475/din-energy-limited,Loan,DIN ENERGY LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,12.95,0.0,12.95,PK
2019-09-16,Metro Wind Power Limited,Summary of Investment Information (AIP Policy 2012),40975,https://disclosures.ifc.org/project-detail/SII/40975/metro-wind-power-limited,Loan,METRO WIND POWER LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,20.53,0.0,20.53,PK
2019-09-16,Tricom Wind Power Pvt Limited,Summary of Investment Information (AIP Policy 2012),40976,https://disclosures.ifc.org/project-detail/SII/40976/tricom-wind-power-pvt-limited,Loan,Lucky Renewables (Private) Limited,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,13.04,0.0,13.04,PK
2019-09-16,Artistic Wind Power Pvt Limited,Summary of Investment Information (AIP Policy 2012),40966,https://disclosures.ifc.org/project-detail/SII/40966/artistic-wind-power-pvt-limited,Loan,ARTISTIC WIND POWER PVT LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,12.76,0.0,12.76,PK
2019-09-16,ACT II Wind,Summary of Investment Information (AIP Policy 2012),42613,https://disclosures.ifc.org/project-detail/SII/42613/act-ii-wind,Loan,ACT2 DIN WIND (PRIVATE) LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,12.81,0.0,12.81,PK
2019-09-16,Gul Ahmed Electric Limited,Summary of Investment Information (AIP Policy 2012),40974,https://disclosures.ifc.org/project-detail/SII/40974/gul-ahmed-electric-limited,Loan,GUL AHMED ELECTRIC LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,12.75,0.0,12.75,PK
2019-05-17,ISC Sarmayacar,Summary of Investment Information (AIP Policy 2012),42297,https://disclosures.ifc.org/project-detail/SII/42297/isc-sarmayacar,Equity,SARMAYACAR VENTURES COOPERATIEF U.A.,Pakistan,PAK,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,30.0,30.0,PK
2019-04-25,EVTL Expansion,Summary of Investment Information (AIP Policy 2012),41822,https://disclosures.ifc.org/project-detail/SII/41822/evtl-expansion,Loan,ENGRO VOPAK TERMINAL LIMITED,Pakistan,PAK,Manufacturing,B,Regional Industry MAS MCT,Active,0.0,0.0,40.0,0.0,40.0,PK
2019-04-11,Shifa Hospitals,Summary of Investment Information (AIP Policy 2012),40947,https://disclosures.ifc.org/project-detail/SII/40947/shifa-hospitals,Loan,SHIFA INTERNATIONAL HOSPITALS LIMITED,Pakistan,PAK,Health and Education,B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,14.0,19.0,33.0,PK
2018-05-24,Engro Polymer Phase 3,Summary of Investment Information (AIP Policy 2012),41160,https://disclosures.ifc.org/project-detail/SII/41160/engro-polymer-phase-3,Loan,ENGRO POLYMER & CHEMICALS LIMITED,Pakistan,PAK,Manufacturing,B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,35.0,0.0,35.0,PK
2018-04-16,Pakistan MRCL,Summary of Investment Information (AIP Policy 2012),39604,https://disclosures.ifc.org/project-detail/SII/39604/pakistan-mrcl,Equity,PAKISTAN MORTGAGE REFINANCE COMPANY LIMITED,Pakistan,PAK,Financial Institutions,FI-3,Regional Industry FIG MCT,Active,0.0,0.0,0.0,3.2,3.2,PK
2017-11-06,Zorlu Solar I,Summary of Investment Information (AIP Policy 2012),39799,https://disclosures.ifc.org/project-detail/SII/39799/zorlu-solar-i,Loan,ZORLU SOLAR PAKISTAN (PVT.) LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Hold,0.0,0.0,25.6,0.0,25.6,PK
2016-09-29,Tricon Boston Consulting Corporation Pvt. Limited,Summary of Investment Information (AIP Policy 2012),38229,https://disclosures.ifc.org/project-detail/SII/38229/tricon-boston-consulting-corporation-pvt.-limited,Loan,TRICONBOSTON CONSULTING CORPORATION (PVT) LTD,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,75.0,0.0,75.0,PK
2016-06-29,CCI Pakistan,Summary of Investment Information (AIP Policy 2012),37922,https://disclosures.ifc.org/project-detail/SII/37922/cci-pakistan,Loan,COCA COLA BEVERAGES PAKISTAN LIMITED,Pakistan,PAK,Agribusiness and Forestry,B,Regional Industry MAS MCT,Active,0.0,0.0,83.57,0.0,83.57,PK
2016-06-06,Abraaj Pakistan,Summary of Investment Information (AIP Policy 2012),37484,https://disclosures.ifc.org/project-detail/SII/37484/abraaj-pakistan,Equity,ABRAAJ PAKISTAN FUND I LP,Pakistan,PAK,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,PK
2016-04-27,Anagram Equity,Summary of Investment Information (AIP Policy 2012),38150,https://disclosures.ifc.org/project-detail/SII/38150/anagram-equity,Loan,KONINKLIJKE FRIESLANDCAMPINA NV,Pakistan,PAK,Agribusiness and Forestry,B,Regional Industry MAS MCT,Active,0.0,0.0,111.52,44.61,156.13,PK
2015-08-20,Karot Hydro,Summary of Investment Information (AIP Policy 2012),36008,https://disclosures.ifc.org/project-detail/SII/36008/karot-hydro,Loan,KAROT POWER COMPANY (PVT.) LIMITED,Pakistan,PAK,Infrastructure,A,Regional Industry INF MCT,Active,0.0,0.0,100.0,0.0,100.0,PK
2015-04-20,HBL Equity,Summary of Investment Information (AIP Policy 2012),36620,https://disclosures.ifc.org/project-detail/SII/36620/hbl-equity,Equity,HABIB BANK LIMITED,Pakistan,PAK,Financial Institutions,FI-1,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,0.0,75.0,75.0,PK
2015-04-24,HBL Loan,Summary of Investment Information (AIP Policy 2012),34365,https://disclosures.ifc.org/project-detail/SII/34365/hbl-loan,Loan,HABIB BANK LIMITED,Pakistan,PAK,Financial Institutions,FI-1,Regional Industry FIG MCT,Completed,0.0,0.0,86.0,0.0,86.0,PK
2014-11-12,Gul Ahmed Wind Limited,Summary of Investment Information (AIP Policy 2012),35088,https://disclosures.ifc.org/project-detail/SII/35088/gul-ahmed-wind-limited,Loan,GUL AHMED WIND POWER LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,11.7,3.3,15.0,PK
2014-09-26,Gulpur Hydro,Summary of Investment Information (AIP Policy 2012),32874,https://disclosures.ifc.org/project-detail/SII/32874/gulpur-hydro,Loan,MIRA POWER LIMITED,Pakistan,PAK,Infrastructure,A,Regional Industry INF MCT,Active,0.0,0.0,60.0,0.0,60.0,PK
2014-09-19,BAFL Equity,Summary of Investment Information (AIP Policy 2012),34773,https://disclosures.ifc.org/project-detail/SII/34773/bafl-equity,Equity,BANK ALFALAH LIMITED,Pakistan,PAK,Financial Institutions,FI-2,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,65.85,65.85,PK
2014-07-02,Elengy Terminal,Summary of Investment Information (AIP Policy 2012),34603,https://disclosures.ifc.org/project-detail/SII/34603/elengy-terminal,Loan,ENGRO ELENGY TERMINAL PAKISTAN LIMITED,Pakistan,PAK,"Oil, Gas, and Mining",A,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,20.0,15.0,35.0,PK
2014-01-17,China Three Gorges South Asia Investment Limited,Summary of Investment Information (AIP Policy 2012),34062,https://disclosures.ifc.org/project-detail/SII/34062/china-three-gorges-south-asia-investment-limited,Equity,CHINA THREE GORGES SOUTH ASIA INVESTMENT LIMITED,Pakistan,PAK,Infrastructure,A,Regional Industry INF MCT,Active,0.0,0.0,0.0,125.0,125.0,PK
2013-08-22,Metro Power Company Limited,Summary of Investment Information (AIP Policy 2012),33496,https://disclosures.ifc.org/project-detail/SII/33496/metro-power-company-limited,Loan,METRO POWER COMPANY LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,22.5,3.26,25.76,PK
2013-08-22,Daewoo Intercity,Summary of Investment Information (AIP Policy 2012),33292,https://disclosures.ifc.org/project-detail/SII/33292/daewoo-intercity,Loan,DAEWOO PAKISTAN EXPRESS BUS SERVICE LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,0.0,0.0,20.01,0.0,20.01,PK
2012-11-12,Tenaga Generasi Limited,Summary of Proposed Investment (Disclosure Policy 2006),30145,https://disclosures.ifc.org/project-detail/SPI/30145/tenaga-generasi-limited,Loan,TENAGA GENERASI LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,22.0,7.5,29.5,PK
2012-04-20,PIBT,Summary of Proposed Investment (Disclosure Policy 2006),28966,https://disclosures.ifc.org/project-detail/SPI/28966/pibt,Loan,PAKISTAN INTERNATIONAL BULK TERMINAL LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,26.5,19.0,45.5,PK
2011-11-11,MATCO Rice,Summary of Proposed Investment (Disclosure Policy 2006),31481,https://disclosures.ifc.org/project-detail/SPI/31481/matco-rice,Equity,MATCO FOODS LIMITED,Pakistan,PAK,Agribusiness and Forestry,B,Regional Industry MAS MCT,Active,0.0,0.0,0.0,5.06,5.06,PK
2011-04-11,Zorlu Pakistan,Summary of Proposed Investment (Disclosure Policy 2006),29251,https://disclosures.ifc.org/project-detail/SPI/29251/zorlu-pakistan,Loan,ZORLU ENERJI PAKISTAN LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,0.0,0.0,38.1,0.0,38.1,PK
2011-02-28,QICT II,Summary of Proposed Investment (Disclosure Policy 2006),30466,https://disclosures.ifc.org/project-detail/SPI/30466/qict-ii,Loan,QASIM INTERNATIONAL CONTAINER TERMINAL PAKISTAN LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,0.0,0.0,10.0,0.0,10.0,PK
2011-01-12,Star Hydropower,Summary of Proposed Investment (Disclosure Policy 2006),26229,https://disclosures.ifc.org/project-detail/SPI/26229/star-hydropower,Loan,STAR HYDROPOWER LIMITED,Pakistan,PAK,Infrastructure,A,Regional Industry INF MCT,Active,0.0,0.0,60.0,0.0,60.0,PK
2010-10-27,Engro Pakistan Emergency Investment Facility,Summary of Proposed Investment (Disclosure Policy 2006),30186,https://disclosures.ifc.org/project-detail/SPI/30186/engro-pakistan-emergency-investment-facility,Loan,ENGRO FERTILIZERS LIMITED,Pakistan,PAK,Manufacturing,C,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,30.0,0.0,30.0,PK
2009-07-16,Engro Corporate,Summary of Proposed Investment (Disclosure Policy 2006),27933,https://disclosures.ifc.org/project-detail/SPI/27933/engro-corporate,Loan,ENGRO FERTILIZERS LIMITED,Pakistan,PAK,Manufacturing,B,Regional Industry MAS MCT,Completed,0.0,0.0,50.0,0.0,50.0,PK
2009-06-24,NRSP MFB,Summary of Proposed Investment (Disclosure Policy 2006),28231,https://disclosures.ifc.org/project-detail/SPI/28231/nrsp-mfb,Guarantee,NRSP MICROFINANCE BANK LIMITED,Pakistan,PAK,Financial Institutions,FI,"Global Industry, Financial Markets",Active,0.0,5.0,0.0,2.0,7.0,PK
2009-05-05,QICT,Summary of Proposed Investment (Disclosure Policy 2006),27930,https://disclosures.ifc.org/project-detail/SPI/27930/qict,Loan,QASIM INTERNATIONAL CONTAINER TERMINAL PAKISTAN LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,0.0,0.0,30.0,0.0,30.0,PK
2009-04-02,Laraib Energy,Summary of Proposed Investment (Disclosure Policy 2006),28010,https://disclosures.ifc.org/project-detail/SPI/28010/laraib-energy,Loan,LARAIB ENERGY LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,35.0,0.0,35.0,PK
2008-10-17,Packages 2008,Summary of Proposed Investment (Disclosure Policy 2006),27494,https://disclosures.ifc.org/project-detail/SPI/27494/packages-2008,Equity,PACKAGES LIMITED,Pakistan,PAK,Agribusiness and Forestry,B,Regional Industry - MAS Asia & Pac,Active,0.0,0.0,0.0,50.0,50.0,PK
